ID,SumLoad,NormLoad,AvgLoad,NormRatio,Country,State,SiteName
727840_TMY3_BASE,"[943.33645241 819.63384225 784.68101129 705.83248418 667.52555563
 607.93016655 788.47042585 798.30608548 659.10906316 736.75075036
 790.6325333  936.38939587]","[1.         0.86886692 0.83181458 0.74822984 0.70762192 0.64444681
 0.83583161 0.84625807 0.69869988 0.78100528 0.83812359 0.99263565]","[1.26792534 1.21969322 1.05467878 0.98032289 0.89721177 0.84434745
 1.05977208 1.07299205 0.91542925 0.99025638 1.09810074 1.2585879 ]",943.336452406339,USA,WA,Hanford
722526_TMY3_BASE,"[1127.38121029 1004.50534343 1064.89467716 1052.18289557 1401.33827198
 1463.94028355 1465.85976067 1581.35585024 1451.67615376 1176.7245043
  919.49937976 1432.36872459]","[0.71292063 0.63521777 0.6734061  0.66536757 0.88616251 0.92575007
 0.92696388 1.         0.91799461 0.74412379 0.58146266 0.9057852 ]","[1.51529733 1.49479962 1.43131005 1.46136513 1.88351918 2.03325039
 1.97024161 2.12547829 2.01621688 1.58161896 1.27708247 1.92522678]",1581.355850243311,USA,TX,Cotulla AP
725037_TMY3_BASE,"[1247.5878363  1072.82459277 1055.68139775  939.62070885  854.33899963
  839.0007865  1061.52595452  907.50767978  874.93972852  936.20906558
 1002.85953336 1155.59424393]","[1.         0.85991909 0.84617801 0.75314994 0.68479267 0.67249837
 0.8508627  0.72740985 0.70130511 0.75041535 0.80383882 0.92626283]","[1.67686537 1.59646517 1.41892661 1.30502876 1.14830511 1.16527887
 1.4267822  1.21976839 1.21519407 1.25834552 1.39286046 1.55321807]",1247.5878362953745,USA,NY,White Plains-Westchester County AP
725314_TMY3_BASE,"[1203.73828731 1065.13520812 1049.22016099  940.93659072  852.10551276
  951.59853916 1272.88542134 1297.37592819 1151.25698442  992.56233945
  994.7150948  1145.91279258]","[0.92782536 0.82099196 0.80872486 0.72526133 0.65679152 0.73347942
 0.98112305 1.         0.88737347 0.76505377 0.76671308 0.88325424]","[1.61792781 1.58502263 1.41024215 1.30685638 1.14530311 1.32166464
 1.7108675  1.74378485 1.59896803 1.33408917 1.38154874 1.54020537]",1297.375928188329,USA,IL,Cahokia AP
722544_TMY3_BASE,"[1595.71576677 1446.69980215 1111.08751072  936.56681479 1108.64872514
 1311.71125096 1529.39775536 1481.84518059 1308.42317468 1043.99319516
  933.94468457 1702.47221862]","[0.93729328 0.84976412 0.6526318  0.55012164 0.6511993  0.77047439
 0.89833933 0.87040785 0.76854304 0.61322187 0.54858145 1.        ]","[2.14477926 2.15282709 1.49339719 1.30078724 1.49011925 1.82182118
 2.05564214 1.99172739 1.81725441 1.40321666 1.2971454  2.28826911]",1702.4722186167667,USA,TX,Austin-Camp Mabry
724017_TMY3_BASE,"[1193.18051308 1056.21908091 1058.71617771  925.43663232  852.73240977
 1024.0111892  1206.64168967 1146.07095886 1146.77914373 1014.29648914
  983.69386637 1107.9754836 ]","[0.9888441  0.8753378  0.87740726 0.76695231 0.70669895 0.84864562
 1.         0.94980222 0.95038913 0.8405946  0.81523279 0.91823073]","[1.60373725 1.57175458 1.42300562 1.28532866 1.14614571 1.42223776
 1.62183023 1.54041796 1.59274881 1.36330173 1.36624148 1.48921436]",1206.6416896668013,USA,VA,Farmville Muni AP
722660_TMY3_BASE,"[ 786.49921824  673.85743768  647.12226039  628.11887454  772.97213073
  983.46194695 1254.20675914 1196.38580805  990.44681379  758.49032272
  646.63118559  756.99239028]","[0.62708896 0.53727779 0.51596139 0.50080967 0.61630359 0.78413064
 1.         0.95389839 0.78969979 0.604757   0.51556985 0.60356268]","[1.05712261 1.00276404 0.86978798 0.87238733 1.03894104 1.36591937
 1.68576177 1.60804544 1.37562057 1.01947624 0.89809887 1.01746289]",1254.206759141471,USA,TX,Abilene Rgnl AP
726940_TMY3_BASE,"[807.02586856 706.46490934 688.91201771 629.6112798  601.59522786
 530.95186268 547.38498289 534.18902043 569.76757314 670.77243269
 700.96984223 806.19668353]","[1.         0.87539314 0.85364304 0.78016245 0.74544727 0.65791183
 0.6782744  0.66192305 0.70600906 0.83116596 0.86858411 0.99897254]","[1.08471219 1.05128707 0.92595701 0.87446011 0.80859574 0.73743314
 0.7357325  0.717996   0.79134385 0.90157585 0.97356923 1.08359769]",807.0258685595041,USA,OR,Salem-McNary Field
725103_TMY3_BASE,"[949.00479531 822.21712085 799.49870274 706.62628644 654.13221751
 622.34072605 676.16111319 663.20942108 678.58486111 735.94404258
 770.79437583 894.12229653]","[1.         0.86639933 0.84246013 0.74459717 0.68928231 0.65578249
 0.71249494 0.69884728 0.71504893 0.77549033 0.81221336 0.94216837]","[1.27554408 1.22353738 1.07459503 0.9814254  0.87920997 0.86436212
 0.9088187  0.89141051 0.94247897 0.9891721  1.07054774 1.20177728]",949.0047953137864,USA,PA,Reading Mem AP-Spaatz Field
726384_TMY3_BASE,"[977.19350284 817.27179977 859.20592864 740.00627491 683.38260774
 604.6075403  628.2308155  627.29157335 638.97783984 774.25125806
 794.09493991 937.76656452]","[1.         0.83634592 0.87925874 0.75727711 0.69933192 0.61871834
 0.64289295 0.64193179 0.6538908  0.79232133 0.81262814 0.95965289]","[1.31343213 1.21617827 1.15484668 1.02778649 0.91852501 0.83973269
 0.84439626 0.84313384 0.88746922 1.04066029 1.10290964 1.26043893]",977.1935028419878,USA,MI,Cadillac-Wexford County AP
727935_TMY3_BASE,"[804.96495375 689.54968861 685.74015879 622.40364838 599.77896586
 535.27988486 547.03274913 534.92913282 570.6226133  668.88314376
 699.83446615 792.64116526]","[1.         0.85662076 0.85188822 0.7732059  0.74509948 0.66497291
 0.67957337 0.66453717 0.70887883 0.83094691 0.86939744 0.98469028]","[1.08194214 1.02611561 0.92169376 0.86444951 0.80615452 0.74344428
 0.73525907 0.71899077 0.79253141 0.89903648 0.97199231 1.06537791]",804.9649537455846,USA,WA,Seattle-Boeing Field
724016_TMY3_BASE,"[1204.09400621 1036.89910238 1042.00638413  918.26846793  931.68686434
 1038.6179342  1126.91571576 1012.20094046  981.12383461  959.32493402
  985.60997155 1102.21921691]","[1.         0.86114464 0.86538624 0.76262191 0.77376589 0.86257213
 0.93590343 0.84063282 0.81482329 0.7967193  0.81854902 0.91539299]","[1.61840592 1.54300462 1.40054622 1.27537287 1.25226729 1.44252491
 1.51467166 1.36048514 1.36267199 1.28941523 1.36890274 1.48147744]",1204.094006206645,USA,VA,Charlottesville-Albemarle County AP
722104_TMY3_BASE,"[1024.25668887  941.06961179 1039.6616329   960.04077637 1263.95538808
 1328.72368166 1468.88804931 1436.14038294 1499.03964594 1451.93662943
 1061.95458629 1086.9342874 ]","[0.68327525 0.62778167 0.69355179 0.64043722 0.84317676 0.88638328
 0.97988606 0.95804029 1.         0.96857787 0.70842328 0.72508709]","[1.3766891  1.40040121 1.39739467 1.33338997 1.69886477 1.84544956
 1.97431189 1.93029621 2.08199951 1.95152773 1.47493693 1.46093318]",1499.0396459351782,USA,FL,St Petersburg-Albert Whitted Station
725468_TMY3_BASE,"[979.98061698 858.98754659 787.84944895 717.22037734 670.15661608
 621.6884756  704.96984781 751.36974667 714.71109821 737.43298721
 819.05817269 966.88551581]","[1.         0.87653524 0.80394391 0.731872   0.68384681 0.63438854
 0.71937122 0.76671899 0.72931146 0.75249752 0.83579018 0.98663739]","[1.31717825 1.27825528 1.05893743 0.99613941 0.90074814 0.86345622
 0.94754012 1.00990557 0.9926543  0.99117337 1.1375808  1.29957731]",979.9806169839915,USA,IA,Carroll Muni AP
724767_TMY3_BASE,"[940.49044853 819.36583293 811.09362682 713.43801264 666.71968118
 614.97732591 691.06547894 635.03639269 642.35258112 746.55450574
 808.40819593 928.66241883]","[1.         0.87121122 0.86241559 0.75858082 0.70890638 0.65389003
 0.73479266 0.67521833 0.68299745 0.79379276 0.85956024 0.98742355]","[1.26410007 1.21929439 1.09017961 0.99088613 0.8961286  0.85413517
 0.92885145 0.85354354 0.89215636 1.00343348 1.12278916 1.24820218]",940.4904485273315,USA,CO,Cortez-Montezuma County AP
725450_TMY3_BASE,"[ 999.90879129  841.1897311   812.44508585  715.71074319  664.81356819
  625.633927    652.35542351  673.64302705  671.55259875  736.44016244
  798.89021697 1012.27145271]","[0.98778721 0.83099225 0.80259607 0.7070344  0.65675424 0.61804956
 0.64444712 0.66547666 0.66341157 0.72751253 0.78920552 1.        ]","[1.34396343 1.25177043 1.09199608 0.9940427  0.89356662 0.86893601
 0.87682181 0.90543418 0.93271194 0.98983893 1.10956975 1.36057991]",1012.271452712182,USA,IA,Cedar Rapids Muni AP
723230_TMY3_BASE,"[1197.59969212 1042.61729281 1030.99509326  922.80714872  910.06260782
 1148.94648246 1311.47051837 1205.28368182 1104.13834061  953.71514633
  979.33417468 1107.13145733]","[0.91317317 0.79499865 0.78613669 0.70364308 0.69392533 0.87607496
 1.         0.91903224 0.84190862 0.72721051 0.74674509 0.84419088]","[1.60967701 1.55151383 1.38574609 1.2816766  1.22320243 1.595759
 1.76272919 1.62000495 1.53352547 1.2818752  1.36018635 1.48807992]",1311.470518371825,USA,AL,Huntsville Intl AP-Jones Field
722597_TMY3_BASE,"[1180.14237317 1000.19393691 1031.29763577  928.37447687  957.35964389
 1183.01344423 1622.15959774 1535.04254935 1159.52126695 1125.52356356
  975.9264031  1086.35542582]","[0.72751311 0.61658171 0.63575596 0.57230773 0.59017599 0.72928302
 1.         0.94629564 0.71480098 0.69384268 0.60162169 0.66969701]","[1.58621287 1.48838383 1.38615274 1.289409   1.28677371 1.64307423
 2.18032204 2.06322923 1.6104462  1.51280049 1.35545334 1.46015514]",1622.159597737634,USA,TX,Mineral Wells Muni AP
725205_TMY3_BASE,"[944.08746029 814.02651756 786.18465313 700.80674772 667.91720196
 580.76030376 629.59469805 619.39901735 643.84117994 731.25941792
 777.61792984 916.25206582]","[1.         0.86223634 0.83274557 0.74231126 0.70747386 0.61515519
 0.66688175 0.65608224 0.68197196 0.77456745 0.8236715  0.97051608]","[1.26893476 1.21134898 1.0566998  0.97334271 0.89773817 0.80661153
 0.84622943 0.83252556 0.89422386 0.98287556 1.0800249  1.23152159]",944.087460288494,USA,PA,Pittsburgh-Allegheny County AP
723820_TMY3_BASE,"[ 753.29738761  654.56829429  658.56585501  608.15972125  731.52255312
  905.48270302 1158.87242871 1126.37281029  981.16143324  711.23685432
  650.83304645  737.78086872]","[0.65002615 0.56483205 0.56828158 0.52478574 0.63123648 0.78134804
 1.         0.97195583 0.8466518  0.61373179 0.56160888 0.63663683]","[1.01249649 0.97405996 0.88516916 0.84466628 0.98322924 1.25761487
 1.55762423 1.51394195 1.36272421 0.95596351 0.90393479 0.99164095]",1158.8724287071898,USA,CA,Palmdale AP
747880_TMY3_BASE,"[1155.65503616 1055.16753621 1054.68553498  971.74127986 1305.47204331
 1334.69454501 1456.59660964 1358.70071339 1323.02248243 1320.13183778
 1035.09669587 1142.02540739]","[0.79339402 0.72440615 0.72407524 0.66713136 0.89624817 0.91631035
 1.         0.93279135 0.9082971  0.90631258 0.71062687 0.78403684]","[1.55329978 1.57018979 1.41758808 1.34964067 1.75466672 1.85374242
 1.95779114 1.82621064 1.83753123 1.77437075 1.4376343  1.53498039]",1456.5966096447453,USA,FL,MacDill AFB
726355_TMY3_BASE,"[954.71464747 822.18261064 807.27984569 715.65295834 678.26992065
 609.09367648 763.13226636 707.96276145 651.75981576 734.79080493
 803.94261686 970.38159233]","[0.98385486 0.84727762 0.83191999 0.73749643 0.69897237 0.6276847
 0.78642492 0.72957151 0.67165311 0.75721841 0.8284809  1.        ]","[1.28321861 1.22348603 1.08505356 0.99396244 0.91165312 0.84596344
 1.02571541 0.95156285 0.90522197 0.98762205 1.11658697 1.30427633]",970.381592331996,USA,MI,Benton Harbor-Ross Field-Twin Cities AP
723566_TMY3_BASE,"[1189.02185061 1028.88207046 1030.98976969  918.14736885  936.13346983
 1283.57106697 1513.14652297 1313.89979964 1238.64682122 1008.44926978
  969.63273846 1107.490875  ]","[0.78579426 0.67996196 0.68135488 0.60678021 0.61866677 0.84827943
 1.         0.86832291 0.81859014 0.66645844 0.64080558 0.73191251]","[1.59814765 1.53107451 1.38573894 1.27520468 1.25824391 1.78273759
 2.03379909 1.76599435 1.72034281 1.35544257 1.34671214 1.488563  ]",1513.1465229685411,USA,OK,McAlester Rgnl AP
722499_TMY3_BASE,"[2082.72275872 1555.29349853 1515.57724168  864.03869421  978.7117844
 1245.49334778 1376.22570477 1245.64936282 1223.47249735 1027.00818562
  925.87355233 1686.1396759 ]","[1.         0.74675974 0.72769034 0.41486016 0.46991938 0.59801207
 0.660782   0.59808698 0.58743896 0.49310845 0.44454959 0.80958431]","[2.79935855 2.31442485 2.03706619 1.20005374 1.31547283 1.72985187
 1.84976573 1.6742599  1.69926736 1.38038735 1.28593549 2.26631677]",2082.7227587162533,USA,TX,Nacogdoches AWOS
723090_TMY3_BASE,"[1174.21167361 1034.81504653 1043.3928189   917.70586796  863.73467372
 1094.97903294 1487.02027556 1200.11286847 1075.7164087  1019.21964996
  989.53854115 1109.15574527]","[0.78964066 0.69589841 0.70166684 0.61714415 0.58084929 0.73635784
 1.         0.80705885 0.723404   0.68541073 0.6654506  0.74589147]","[1.5782415  1.53990334 1.4024097  1.27459148 1.1609337  1.52080421
 1.99868317 1.61305493 1.49405057 1.36991888 1.37435908 1.49080073]",1487.020275563978,USA,NC,Cherry Point MCAS
724066_TMY3_BASE,"[1217.86755756 1063.288464   1062.16662924  923.59785569  864.23449125
  949.11713529 1245.86332892 1026.95338783  916.79813086  966.36659101
  989.54921115 1151.54241557]","[0.97752902 0.85345514 0.85255469 0.7413316  0.69368322 0.76181481
 1.         0.82429057 0.73587376 0.77566019 0.79426787 0.92429273]","[1.63691876 1.5822745  1.42764332 1.2827748  1.1616055  1.31821824
 1.67454749 1.38031369 1.27333074 1.29887983 1.3743739  1.54777206]",1245.8633289207319,USA,MD,Hagerstown-Washington County Rgnl AP
911975_TMY3_BASE,"[ 977.35537133 1134.74831091 1153.79008243 1116.11411062 1159.11900376
 1162.60349033 1254.16024606 1218.31760023 1323.06054665 1390.25854785
 1290.49860672 1300.488174  ]","[0.7030026  0.81621387 0.82991044 0.80281046 0.83374348 0.83624984
 0.90210576 0.87632448 0.9516651  1.         0.92824361 0.93542901]","[1.31364969 1.68861356 1.55079312 1.55015849 1.55795565 1.61472707
 1.68569926 1.63752366 1.83758409 1.86862708 1.79235918 1.74796798]",1390.2585478523167,USA,HI,Keahole-Kona Intl AP
724107_TMY3_BASE,"[1213.85713332 1075.220321   1087.12684077  945.79717248  854.20846449
  844.23235198 1071.61396014 1071.75220842  864.93034273  937.42535828
 1027.93736645 1129.37202296]","[1.         0.8857882  0.89559703 0.7791668  0.70371417 0.69549565
 0.8828172  0.8829311  0.71254707 0.77226993 0.84683554 0.93039946]","[1.63152841 1.60003024 1.46119199 1.31360718 1.14812966 1.17254493
 1.44034134 1.44052716 1.20129214 1.25998032 1.42769079 1.51797315]",1213.857133324535,USA,VA,Hillsville-Twin County AP
723200_TMY3_BASE,"[1165.15506981 1029.52172728 1045.26701632  918.17476872  881.89938616
 1161.33208617 1362.69526573 1251.03337486 1253.92255326 1058.87995016
 1001.0160032  1107.46683209]","[0.85503715 0.755504   0.76705852 0.67379317 0.64717286 0.85223169
 1.         0.91805806 0.92017826 0.77704823 0.73458537 0.81270322]","[1.56606864 1.53202638 1.40492879 1.27524273 1.18534864 1.61296123
 1.83157966 1.68149647 1.7415591  1.42322574 1.3903     1.48853069]",1362.6952657267875,USA,GA,Rome-Richard B Russell AP
726184_TMY3_BASE,"[963.69025193 856.7191544  822.22308929 734.53953769 683.52292816
 592.85357661 647.7740968  589.9435633  651.75175087 759.66353553
 806.41467555 928.30873665]","[1.         0.88899846 0.85320266 0.76221539 0.70927658 0.61519101
 0.67218081 0.61217135 0.67630834 0.788286   0.83679862 0.96328539]","[1.2952826  1.27487969 1.10513856 1.0201938  0.91871361 0.82340775
 0.87066411 0.7929349  0.90521077 1.02105314 1.12002038 1.2477268 ]",963.6902519277836,USA,ME,Auburn-Lewiston Muni AP
723260_TMY3_BASE,"[1205.77587495 1057.32470593 1035.05492452  928.99898853  892.73137344
 1080.41422395 1299.8361653  1225.27214206 1061.0572037   968.97820224
  986.20641235 1116.44821296]","[0.92763681 0.81342921 0.79629645 0.71470468 0.686803   0.83119262
 1.         0.94263583 0.81630072 0.7454618  0.75871594 0.85891456]","[1.6206665  1.57339986 1.39120286 1.29027637 1.19990776 1.50057531
 1.74709162 1.64687116 1.47369056 1.30239006 1.36973113 1.50060244]",1299.8361653006054,USA,TN,Knoxville-McGhee Tyson AP
722410_TMY3_BASE,"[1673.45375339 1363.36972731  981.68322559  925.93338015 1152.94329637
 1295.66233713 1469.42307063 1381.34413833 1273.32780137 1118.29935717
  944.55567946 1257.5176914 ]","[1.         0.81470416 0.58662107 0.55330682 0.68896036 0.77424448
 0.87807809 0.82544506 0.76089811 0.6682583  0.56443489 0.75145052]","[2.2492658  2.028824   1.3194667  1.28601858 1.54965497 1.79953102
 1.97503101 1.85664535 1.76851084 1.50309053 1.31188289 1.69021195]",1673.453753392979,USA,TX,Port Arthur-Jefferson Co AP
724885_TMY3_BASE,"[931.80849183 800.04422294 777.17420403 711.62421413 658.08090859
 631.56900181 822.95365036 755.4477548  670.34289494 725.21257882
 792.0097424  908.48005659]","[1.         0.85859297 0.83404928 0.76370222 0.70624051 0.67778842
 0.88317896 0.81073285 0.71939986 0.77828501 0.84997051 0.97496435]","[1.25243077 1.190542   1.04458898 0.98836696 0.88451735 0.87717917
 1.1061205  1.01538677 0.9310318  0.97474809 1.10001353 1.22107534]",931.8084918344737,USA,NV,Fallon NAS
724505_TMY3_BASE,"[1209.06898676 1069.89051658 1079.60363221  936.13316552  959.99362189
 1178.44362479 1487.37973733 1177.35378602 1211.77261771  976.2439343
 1026.50552274 1127.31820097]","[0.81288521 0.71931228 0.72584264 0.62938411 0.64542605 0.79229506
 1.         0.79156234 0.81470292 0.65635151 0.69014354 0.75792225]","[1.62509272 1.59209898 1.45108015 1.30018495 1.29031401 1.63672726
 1.99916631 1.58246477 1.68301752 1.31215583 1.42570211 1.51521264]",1487.379737333417,USA,KS,Wichita-McConnell AFB
725830_TMY3_BASE,"[949.96748773 805.96782744 814.67790209 713.19336962 670.14353455
 616.06515885 746.54554323 709.49728706 645.45962756 749.29836053
 801.21640722 914.45953528]","[1.         0.84841622 0.85758504 0.75075556 0.70543839 0.64851184
 0.78586431 0.74686481 0.67945444 0.78876211 0.84341456 0.96262193]","[1.27683802 1.19935689 1.09499718 0.99054635 0.90073056 0.85564605
 1.00342143 0.95362539 0.8964717  1.00712145 1.11280057 1.22911228]",949.9674877334655,USA,NV,Winnemucca Muni AP
727924_TMY3_BASE,"[805.59573605 691.49711409 682.39869813 630.77272033 599.81128149
 537.84176702 549.80142874 535.20621196 572.99425356 674.51493076
 709.39693391 800.49977719]","[1.         0.8583674  0.84707337 0.78298915 0.74455618 0.66763234
 0.68247808 0.66436078 0.71126773 0.83728712 0.88058675 0.9936743 ]","[1.08278997 1.02901356 0.91720255 0.87607322 0.80619796 0.74700245
 0.73898041 0.71936319 0.79582535 0.90660609 0.98527352 1.07594056]",805.595736050965,USA,WA,Kelso AP
722026_TMY3_BASE,"[1046.51716394 1009.6424739  1133.42604507  998.47773475 1310.08063349
 1330.6722518  1507.11486128 1412.08057782 1433.3837354  1434.42378348
 1196.9592432  1133.38939292]","[0.69438448 0.6699174  0.75205021 0.66250938 0.86926396 0.8829269
 1.         0.93694291 0.95107797 0.95176806 0.79420572 0.75202589]","[1.40660909 1.50244416 1.5234221  1.38677463 1.76086107 1.84815591
 2.02569202 1.89795777 1.99081074 1.92798896 1.66244339 1.52337284]",1507.1148612799625,USA,FL,Homestead AFB
724397_TMY3_BASE,"[941.03562347 840.86809418 826.71366446 726.08480143 659.39024821
 673.99932802 744.86032059 640.42021624 643.45288981 729.08646058
 806.6114254  939.94237868]","[1.         0.89355607 0.87851474 0.77158057 0.700707   0.71623147
 0.79153254 0.68054832 0.68377102 0.77477031 0.85715291 0.99883825]","[1.26483283 1.25129181 1.11117428 1.00845111 0.88627722 0.93611018
 1.00115634 0.86077986 0.89368457 0.97995492 1.12029365 1.26336341]",941.0356234722839,USA,IL,Bloomington Normal-Central Illinois Rgnl AP
